gene_name	gene_id	protein_id	transcript_count	dmr_transcript_count	dmr_count	dmr_A_count	dmr_C_count	dmr_G_count	dmr_U_count	gene_level_ont_C3	gene_level_ont_C4	ont_gene_log2FC_C4vsC3	ont_gene_pval	ont_gene_qval	protein_level_C3	protein_level_C4	protein_log2FC_C4vsC3	protein_pval	protein_qval	median_transcript_len
SMU1	ENSG00000122692	Q2TAY7	0	0	0	0	0	0	0	0.0	0.0				13.679708203262607	13.578449430534755	-0.108870922106785	0.537299158580015	0.893029343653378	
SBSN	ENSG00000189001	Q6UWP8	0	0	0	0	0	0	0	0.0	0.0				10.423406347155055	10.226683639646758	-0.218124600765429	0.975955412712035	1.0	
RAPH1	ENSG00000173166	Q70E73	0	0	0	0	0	0	0	0.0	0.0				14.198183721090853	14.561617426040065	0.34282023143524	1.09351599700769e-10	3.56084002243997e-09	
CCDC9B	ENSG00000188549	Q6ZUT6	0	0	0	0	0	0	0	0.0	0.0				13.206006032003144	13.164447210610863	-0.131220002719158	0.788065207426939	1.0	
NFXL1	ENSG00000170448	Q6ZNB6	0	0	0	0	0	0	0	0.0	0.0				13.28608343801398	12.952294604919473	-0.328265592638341	0.102484923993127	0.294462261331165	
PPP1R21	ENSG00000162869	Q6ZMI0	0	0	0	0	0	0	0	0.0	0.0				13.148135494348793	12.983470377972843	-0.323882401572085	0.206456579917378	0.490064089573466	
GIGYF2	ENSG00000204120	Q6Y7W6	0	0	0	0	0	0	0	0.0	0.0				13.589496109515057	13.681903001889294	0.0782479018244333	0.669536280813388	1.0	
B3GLCT	ENSG00000187676	Q6Y288	0	0	0	0	0	0	0	0.0	0.0				12.8300528297917	12.675813539324606	-0.248195675571792	0.815512757798223	1.0	
NAPRT	ENSG00000147813	Q6XQN6	0	0	0	0	0	0	0	0.0	0.0				12.262162383228862	12.242249476523678	-0.071549288143583	0.999766327629846	1.0	
RAB11FIP1	ENSG00000156675	Q6WKZ4	0	0	0	0	0	0	0	0.0	0.0				13.2397030124819	12.795091925503126	-0.609123434230432	0.29679117372674	0.625318642535154	
RANBP10	ENSG00000141084	Q6VN20	0	0	0	0	0	0	0	0.0	0.0				12.298156729343217	12.415054532737207	-0.0117236571974339	0.999113475682337	1.0	
APOOL	ENSG00000155008	Q6UXV4	0	0	0	0	0	0	0	0.0	0.0				14.51268246033149	14.70758678595341	0.213826306229011	0.0938010677164616	0.276091869964401	
SEZ6L2	ENSG00000174938	Q6UXD5	0	0	0	0	0	0	0	0.0	0.0				12.615251291039822	12.377354687038636	-1.60431735502472	0.0745655527974585	0.232264113331721	
CWC27	ENSG00000153015	Q6UX04	0	0	0	0	0	0	0	0.0	0.0				13.17179641815697	13.333004295701063	0.166631154456626	0.641278437233876	0.984840940456461	
SLC9D1	ENSG00000150403	Q6UWJ1	0	0	0	0	0	0	0	0.0	0.0				13.405059090077865	13.264052223300027	-0.17298853926822	0.581766131729857	0.935913373759617	
MARK2	ENSG00000072518	Q7KZI7	0	0	0	0	0	0	0	0.0	0.0				13.177946204961632	13.098184142365863	-0.076171606200552	0.999737737499306	1.0	
FAM180A	ENSG00000189320	Q6UWF9	0	0	0	0	0	0	0	0.0	0.0				12.072565860804561	12.408891036876685	0.435516489747612	0.446700831429765	0.804771672776169	
LRSAM1	ENSG00000148356	Q6UWE0	0	0	0	0	0	0	0	0.0	0.0				13.364545952112724	13.029562632606629	-0.28214029102724	0.0346087924813262	0.128249455983777	
CSPG4	ENSG00000173546	Q6UVK1	0	0	0	0	0	0	0	0.0	0.0				12.002333121686203	12.616946771781093	0.812684846192004	0.069511475661086	0.220274519906287	
CRTC1	ENSG00000105662	Q6UUV9	0	0	0	0	0	0	0	0.0	0.0				13.5546328248457	13.531152915889974	-0.0203037534898266	0.993572858885617	1.0	
BLOC1S3	ENSG00000189114	Q6QNY0	0	0	0	0	0	0	0	0.0	0.0				13.57536656047028	14.05123363854576	0.53721797674836	0.0268199816308556	0.104513078349675	
CCDC137	ENSG00000185298	Q6PK04	0	0	0	0	0	0	0	0.0	0.0				10.34251411206189	10.94079789851951	1.6464224994074	0.18223579704704	0.448349121176086	
TMEM65	ENSG00000164983	Q6PI78	0	0	0	0	0	0	0	0.0	0.0				13.493996274986724	13.422872045258542	-0.065622381904484	0.788050137793521	1.0	
DARS2	ENSG00000117593	Q6PI48	0	0	0	0	0	0	0	0.0	0.0				13.184127289526145	13.044860539679897	0.373073292532257	0.770777812876314	1.0	
SKIC3	ENSG00000198677	Q6PGP7	0	0	0	0	0	0	0	0.0	0.0				13.731192375922156	13.36082226297627	-0.369187699799789	0.000417718817569435	0.00324702540568614	
PGM2L1	ENSG00000165434	Q6PCE3	0	0	0	0	0	0	0	0.0	0.0				13.44762116593803	12.4840376331688	-0.950672242915438	3.51699185166527e-13	1.48711013668175e-11	
MRPL14	ENSG00000180992	Q6P1L8	0	0	0	0	0	0	0	0.0	0.0				13.33748944079517	13.773085756855533	0.514898736285525	0.00334295754676448	0.0191132164076363	
SLC30A6	ENSG00000152683	Q6NXT4	0	0	0	0	0	0	0	0.0	0.0				13.797242370281614	13.217031868680387	-0.532921325593669	0.132218207049627	0.353371868463766	
BTN2A1	ENSG00000112763	Q7KYR7	0	0	0	0	0	0	0	0.0	0.0				12.694806235469496	12.908341386918895	0.238658489311053	0.79017317103966	1.0	
CDC37L1	ENSG00000106993	Q7L3B6	0	0	0	0	0	0	0	0.0	0.0				13.664202073498057	13.53857546800191	-0.120166166844983	0.520501667086853	0.877834441565073	
ERC1	ENSG00000082805	Q8IUD2	0	0	0	0	0	0	0	0.0	0.0				14.628196315043406	14.547540492033326	-0.0987072591774743	0.934785675625773	1.0	
RABEPK	ENSG00000136933	Q7Z6M1	0	0	0	0	0	0	0	0.0	0.0				13.319462111316238	12.857002728647911	-0.511641633523771	0.00911251853405951	0.0438670603347334	
RAB43	ENSG00000172780	Q86YS6	0	0	0	0	0	0	0	0.0	0.0				13.267828787683042	12.857123627045002	-0.368686131005339	0.46502297094268	0.822096771719571	
GPSM1	ENSG00000160360	Q86YR5	0	0	0	0	0	0	0	0.0	0.0				12.722839104621512	12.671362774948046	0.00428395638957936	0.99999964689573	1.0	
CPNE8	ENSG00000139117	Q86YQ8	0	0	0	0	0	0	0	0.0	0.0				14.462874561918365	14.470112449815183	0.00135573171749071	0.998297394333205	1.0	
HOMER1	ENSG00000152413	Q86YM7	0	0	0	0	0	0	0	0.0	0.0				13.394698024762953	13.655708707555199	0.250933759805945	0.0960672751140085	0.280982575760443	
THOC6	ENSG00000131652	Q86W42	0	0	0	0	0	0	0	0.0	0.0				12.970988885418103	12.761361886261035	-0.105045431944728	0.781238373802103	1.0	
VPS36	ENSG00000136100	Q86VN1	0	0	0	0	0	0	0	0.0	0.0				13.210654872164707	13.084938652409434	-0.10710349889688	0.463730183086132	0.820607031931204	
ZC3H18	ENSG00000158545	Q86VM9	0	0	0	0	0	0	0	0.0	0.0				12.61273801662189	12.840748764653569	0.17076241102969	0.811770604835338	1.0	
GPR180	ENSG00000152749	Q86V85	0	0	0	0	0	0	0	0.0	0.0				12.440383073910201	12.427812069110653	-0.10886210223273	0.217268855602767	0.507020319540889	
PATL1	ENSG00000166889	Q86TB9	0	0	0	0	0	0	0	0.0	0.0				13.10997110679015	13.063408068523856	-0.140449319506077	0.608981815848287	0.960526116499854	
GALNT5	ENSG00000136542	Q7Z7M9	0	0	0	0	0	0	0	0.0	0.0				14.412002227774002	13.905496688352802	-0.513416373528526	8.02648056175961e-05	0.000760502322122574	
KRT77	ENSG00000189182	Q7Z794	0	0	0	0	0	0	0	0.0	0.0				12.73313089899587	12.1116573390685	-1.19768200388758	0.636327175662125	0.981973504953805	
HUWE1	ENSG00000086758	Q7Z6Z7	0	0	0	0	0	0	0	0.0	0.0				13.479502656530313	13.197952099338321	-0.314034628131524	0.0292513762425877	0.112212794712595	
ARPIN	ENSG00000242498	Q7Z6K5	0	0	0	0	0	0	0	0.0	0.0				14.186580996148082	14.120103465192685	0.026599102543844	0.943419972001396	1.0	
EPM2AIP1	ENSG00000178567	Q7L775	0	0	0	0	0	0	0	0.0	0.0				12.077255332285787	11.957579398238138	-0.0818371050586026	0.921387036161841	1.0	
SRGAP1	ENSG00000196935	Q7Z6B7	0	0	0	0	0	0	0	0.0	0.0				13.054024567884305	12.99608788335317	-0.0487507635434333	0.979126196293019	1.0	
APBB1IP	ENSG00000077420	Q7Z5R6	0	0	0	0	0	0	0	0.0	0.0				13.443676864613337	13.336042093925872	-0.125809636906091	0.405183411935999	0.759372088857053	
PODN	ENSG00000174348	Q7Z5L7	0	0	0	0	0	0	0	0.0	0.0				11.973091852447645	12.565383366605179	0.38695659220504	0.239219366804261	0.54160333276586	
KIF21A	ENSG00000139116	Q7Z4S6	0	0	0	0	0	0	0	0.0	0.0				12.105948687734099	11.895306610530591	-0.468408536403525	0.388555050676406	0.739024141367075	
HEATR3	ENSG00000155393	Q7Z4Q2	0	0	0	0	0	0	0	0.0	0.0				12.08946608122034	12.024334521903484	0.0799870901156882	0.997271218787288	1.0	
LRP10	ENSG00000197324	Q7Z4F1	0	0	0	0	0	0	0	0.0	0.0				15.018517381084376	14.629193587349565	-0.418581903867443	7.2668229161164e-07	1.15090187978612e-05	
CLASP1	ENSG00000074054	Q7Z460	0	0	0	0	0	0	0	0.0	0.0				13.007601659473277	12.775643376690763	-0.249798133958357	0.105665270141152	0.300401114209617	
MAVS	ENSG00000088888	Q7Z434	0	0	0	0	0	0	0	0.0	0.0				14.776021176362743	14.67753918795836	-0.0854316886490357	0.00795086582183504	0.0391811196216521	
MYH14	ENSG00000105357	Q7Z406	0	0	0	0	0	0	0	0.0	0.0				17.708552025570533	17.2019617466012	-0.504379824703597	0.108519348187294	0.306821670074454	
POGZ	ENSG00000143442	Q7Z3K3	0	0	0	0	0	0	0	0.0	0.0				11.426469288093637	11.20622846351404	-0.214755911367244	0.743203688894718	1.0	
TRMT1L	ENSG00000121486	Q7Z2T5	0	0	0	0	0	0	0	0.0	0.0				11.193587933652731	11.325840969204156	0.13758572553317	0.943718225446818	1.0	
MICAL3	ENSG00000243156	Q7RTP6	0	0	0	0	0	0	0	0.0	0.0				9.363266322027489	10.121482335266943	0.31476778560696	0.983147081912205	1.0	
HIBCH	ENSG00000198130	Q6NVY1	0	0	0	0	0	0	0	0.0	0.0				12.931804697629511	12.891363437151027	-0.0712536848515687	0.88632016603273	1.0	
PDE12	ENSG00000174840	Q6L8Q7	0	0	0	0	0	0	0	0.0	0.0				13.151725030766542	13.001935812853665	-0.139203350782602	0.0505283456324439	0.172882612532263	
OTUD7B	ENSG00000264522	Q6GQQ9	0	0	0	0	0	0	0	0.0	0.0				12.642709654982685	12.883547847402593	0.294159127270222	0.179138585681411	0.444784937103801	
NCBP3	ENSG00000074356	Q53F19	0	0	0	0	0	0	0	0.0	0.0				13.289947558918032	13.418941676953603	0.11971749006007	0.416187090522807	0.771130168378753	
SLC27A3	ENSG00000143554	Q5K4L6	0	0	0	0	0	0	0	0.0	0.0				12.395891724128978	12.1867659642815	-0.229030840304	0.102235296823751	0.293894059768327	
AARS2	ENSG00000124608	Q5JTZ9	0	0	0	0	0	0	0	0.0	0.0				11.211706380963571	11.154437809609133	0.110513432800378	0.980738532098982	1.0	
ZNG1C	ENSG00000196873	Q5JTY5	0	0	0	0	0	0	0	0.0	0.0				12.706301517690955	12.77356039680933	0.0604363488740113	0.836644346505963	1.0	
TJAP1	ENSG00000137221	Q5JTD0	0	0	0	0	0	0	0	0.0	0.0				13.504035131718114	13.545093451767158	0.0817695692493511	0.715066879749085	1.0	
PITRM1	ENSG00000107959	Q5JRX3	0	0	0	0	0	0	0	0.0	0.0				13.542176170197479	13.584450937633237	0.028649462929826	0.999992907912458	1.0	
FLG2	ENSG00000143520	Q5D862	0	0	0	0	0	0	0	0.0	0.0				11.57266967704167	9.872721915836314	-3.93439606334517	0.0309001623218242	0.117110581749469	
ZNF326	ENSG00000162664	Q5BKZ1	0	0	0	0	0	0	0	0.0	0.0				13.947380503379609	14.064774801891872	0.107359029220492	0.211233489221267	0.497443453835286	
HSP90AA4P	ENSG00000205100	Q58FG1	0	0	0	0	0	0	0	0.0	0.0				16.410307270003774	16.58162005371712	0.176766366780594	0.290553472185882	0.617739577262743	
HSP90AB4P	ENSG00000282100	Q58FF6	0	0	0	0	0	0	0	0.0	0.0				14.566462422103337	14.845796557860483	0.284771530863191	0.81325323822944	1.0	
CCDC93	ENSG00000125633	Q567U6	0	0	0	0	0	0	0	0.0	0.0				14.04706712519936	14.003691936025692	-0.0193640875025366	0.999999942105367	1.0	
ACTBL2	ENSG00000169067	Q562R1	0	0	0	0	0	0	0	0.0	0.0				19.421157751451723	19.19394648612585	-0.312162759069907	0.479885329834319	0.835453863498024	
PHLDA2	ENSG00000181649	Q53GA4	0	0	0	0	0	0	0	0.0	0.0				12.558607457036858	13.060279924565869	0.507029432792918	0.285824719384959	0.613587453463843	
FNDC3B	ENSG00000075420	Q53EP0	0	0	0	0	0	0	0	0.0	0.0				15.10015020011342	14.896873104360616	-0.194749420204339	0.0491029426058044	0.169231917764287	
NXN	ENSG00000167693	Q6DKJ4	0	0	0	0	0	0	0	0.0	0.0				12.289226901928512	12.736992386406783	0.361509449369933	0.000155173837164292	0.00135681321199519	
ARHGAP29	ENSG00000137962	Q52LW3	0	0	0	0	0	0	0	0.0	0.0				11.099117860906063	11.97333931134276	1.35572558753409	0.00699339131909763	0.0352531630017858	
FAM98B	ENSG00000171262	Q52LJ0	0	0	0	0	0	0	0	0.0	0.0				14.578162631171077	14.649710929410592	0.0744506787746071	0.447559853534896	0.806062978426167	
FNDC1	ENSG00000164694	Q4ZHG4	0	0	0	0	0	0	0	0.0	0.0				10.102001476077472	5.629478619104345	-5.34249744031387	0.00552126828732387	0.028869836651479	
FILIP1L	ENSG00000168386	Q4L180	0	0	0	0	0	0	0	0.0	0.0				13.427310792241377	13.2354002784711	-0.257942670445184	0.101030125150784	0.291316381223583	
POFUT4	ENSG00000196968	Q495W5	0	0	0	0	0	0	0	0.0	0.0				11.756928103289868	11.922608325616125	0.233679711626715	0.892199056377986	1.0	
LGALSL	ENSG00000119862	Q3ZCW2	0	0	0	0	0	0	0	0.0	0.0				11.105093151581166	10.923604472430684	-1.98971341833977	0.475168161308972	0.830993049167064	
TUBB8	ENSG00000261456	Q3ZCM7	0	0	0	0	0	0	0	0.0	0.0				14.918568346639788	15.517363011415867	0.604243466364149	0.565389688196558	0.921159906400521	
CCDC88A	ENSG00000115355	Q3V6T2	0	0	0	0	0	0	0	0.0	0.0				12.460910144104977	12.695328461555127	0.203904937472684	0.303924000972881	0.634032912191585	
LSM12	ENSG00000161654	Q3MHD2	0	0	0	0	0	0	0	0.0	0.0				15.531321324617874	15.721732556844797	0.0712288002207917	0.519888256397393	0.877568423134696	
UAP1L1	ENSG00000197355	Q3KQV9	0	0	0	0	0	0	0	0.0	0.0				13.797596123170182	13.733432338961016	-0.138915229699305	0.491302445989887	0.847933085515043	
EML3	ENSG00000149499	Q32P44	0	0	0	0	0	0	0	0.0	0.0				13.154743055529973	12.981187063524494	-0.182860725049007	0.534094598700729	0.890314797363439	
TRMT5	ENSG00000126814	Q32P41	0	0	0	0	0	0	0	0.0	0.0				11.863745176525056	10.84411030638016	-0.933810344034173	0.969661691634166	1.0	
EXOSC6	ENSG00000223496	Q5RKV6	0	0	0	0	0	0	0	0.0	0.0				14.325557263648768	14.336232324485193	0.016127728750985	0.965102553647161	1.0	
TMEM201	ENSG00000188807	Q5SNT2	0	0	0	0	0	0	0	0.0	0.0				13.244340573905783	13.208895079087045	-0.0299777812192482	0.873737933408586	1.0	
NOL9	ENSG00000162408	Q5SY16	0	0	0	0	0	0	0	0.0	0.0				12.558734974976506	12.313723066905409	-0.257505504293601	0.653136210247302	0.995606609432664	
CHCHD2P9	ENSG00000186940	Q5T1J5	0	0	0	0	0	0	0	0.0	0.0				14.838673355133233	15.287048111935439	1.80658401762152	0.125465259015843	0.340299740346465	
CYB5R2	ENSG00000166394	Q6BCY4	0	0	0	0	0	0	0	0.0	0.0				12.077280186574642	12.667156441959545	0.721737325174629	0.00584163231703373	0.0303264593261495	
KCTD16	ENSG00000183775	Q68DU8	0	0	0	0	0	0	0	0.0	0.0				12.459673973690784	12.315590865510632	-0.0861842323259268	0.939074412354636	1.0	
LMBRD2	ENSG00000164187	Q68DH5	0	0	0	0	0	0	0	0.0	0.0				13.183613610954986	13.138140170902897	0.0470052951662695	0.955106660926916	1.0	
RNF213	ENSG00000173821	Q63HN8	0	0	0	0	0	0	0	0.0	0.0				11.902771065636244	11.457241789047528	-0.555438781325817	0.195948930110715	0.471871503065657	
SPRYD7	ENSG00000123178	Q5W111	0	0	0	0	0	0	0	0.0	0.0				14.126786078830733	14.070732924045231	-0.194306678886756	0.474830598051917	0.830993049167064	
FHIP2A	ENSG00000151553	Q5W0V3	0	0	0	0	0	0	0	0.0	0.0				13.008308741782155	12.661550682455509	-0.351386327454134	0.000857158455903977	0.00601816581307551	
CARMIL1	ENSG00000079691	Q5VZK9	0	0	0	0	0	0	0	0.0	0.0				12.50820304094045	12.298992219379366	-0.158324208720416	0.960541742874349	1.0	
NAA35	ENSG00000135040	Q5VZE5	0	0	0	0	0	0	0	0.0	0.0				12.50381555735374	12.489703035922975	-0.0733504803595372	0.867925482433745	1.0	
DENND4C	ENSG00000137145	Q5VZ89	0	0	0	0	0	0	0	0.0	0.0				12.260334065060615	12.338273556327538	0.229665413677135	0.903082735403747	1.0	
ECPAS	ENSG00000136813	Q5VYK3	0	0	0	0	0	0	0	0.0	0.0				13.307581194242177	13.083398810881711	-0.244006362839197	0.179767523620699	0.445501127735429	
PEAR1	ENSG00000187800	Q5VY43	0	0	0	0	0	0	0	0.0	0.0				12.525927439556916	12.972282092018142	0.451689098717147	0.54591614003683	0.902859499913758	
BROX	ENSG00000162819	Q5VW32	0	0	0	0	0	0	0	0.0	0.0				14.36683570371721	14.257663238679744	-0.126252235299673	0.820188172681265	1.0	
TTC39B	ENSG00000155158	Q5VTQ0	0	0	0	0	0	0	0	0.0	0.0				11.191037908644578	10.67396865117302	-0.470610024820391	0.172933192662628	0.43451861180774	
RPRD2	ENSG00000163125	Q5VT52	0	0	0	0	0	0	0	0.0	0.0				11.441561831949814	11.07181423624771	-0.431779264057486	0.0999839146769629	0.289774353227454	
VPS53	ENSG00000141252	Q5VIR6	0	0	0	0	0	0	0	0.0	0.0				12.380005230936606	12.037151392486303	-0.215022473834276	0.351948335639632	0.695817293964243	
LYRM7	ENSG00000186687	Q5U5X0	0	0	0	0	0	0	0	0.0	0.0				15.148282121059147	15.233176879130355	0.0903051537302443	0.998967718362893	1.0	
NT5DC1	ENSG00000178425	Q5TFE4	0	0	0	0	0	0	0	0.0	0.0				13.440381970540592	13.605713377583118	0.197622471639247	0.785936360058784	1.0	
H3-7	ENSG00000273213	Q5TEC6	0	0	0	0	0	0	0	0.0	0.0				16.66895496049928	16.747659630518523	0.0779251190538543	0.868637867629301	1.0	
COL13A1	ENSG00000197467	Q5TAT6	0	0	0	0	0	0	0	0.0	0.0				14.086816308214035	14.3478643177171	0.266502038410217	0.51400578658204	0.871460686337902	
RBM26	ENSG00000139746	Q5T8P6	0	0	0	0	0	0	0	0.0	0.0				13.365426401921289	13.138211378742954	-0.111141590949219	0.247414440811217	0.553434749955134	
ACBD5	ENSG00000107897	Q5T8D3	0	0	0	0	0	0	0	0.0	0.0				13.930144802290279	13.902761717053204	0.00376880628430774	0.999998827967432	1.0	
QNG1	ENSG00000165118	Q5T6V5	0	0	0	0	0	0	0	0.0	0.0				13.347799810362538	13.395747740020274	-0.0555614920509763	0.995576883773046	1.0	
UBAP2	ENSG00000137073	Q5T6F2	0	0	0	0	0	0	0	0.0	0.0				12.461909813344322	12.521219661942787	-0.0137666197859721	0.999975021049992	1.0	
ARMH3	ENSG00000120029	Q5T2E6	0	0	0	0	0	0	0	0.0	0.0				12.398807213119102	12.27943388524209	-0.154348623187686	0.412494175479467	0.765980219273383	
FKBP15	ENSG00000119321	Q5T1M5	0	0	0	0	0	0	0	0.0	0.0				13.635745937756685	13.499243962910006	-0.128530369181443	0.417171655547284	0.771944676789977	
HRNR	ENSG00000197915	Q86YZ3	0	0	0	0	0	0	0	0.0	0.0				12.636517705032784	10.893294308529896	-4.29777996578582	0.0470658381307542	0.164208767764072	
CRLF3	ENSG00000176390	Q8IUI8	0	0	0	0	0	0	0	0.0	0.0				12.676376599342545	12.769594738837725	0.204495115682279	0.311438758749241	0.643314621608895	
LRCH3	ENSG00000186001	Q96II8	0	0	0	0	0	0	0	0.0	0.0				12.78439974957044	12.61702827560649	-0.203960604211187	0.127602028302666	0.344118558954264	
GATAD2B	ENSG00000143614	Q8WXI9	0	0	0	0	0	0	0	0.0	0.0				13.189937211158123	13.033513885772493	-0.125244421213527	0.377010677745525	0.724607360958666	
SYMPK	ENSG00000125755	Q92797	0	0	0	0	0	0	0	0.0	0.0				11.40572169806434	11.84321444947667	0.442475416659027	0.986414347685893	1.0	
STAM	ENSG00000136738	Q92783	0	0	0	0	0	0	0	0.0	0.0				14.877910406195086	14.88350762284618	0.0463800432082918	0.952862734686889	1.0	
ANP32B	ENSG00000136938	Q92688	0	0	0	0	0	0	0	0.0	0.0				16.39337751373425	16.65491301632496	0.2898257111365	0.00439108604820742	0.0239690689298104	
MRPS31	ENSG00000102738	Q92665	0	0	0	0	0	0	0	0.0	0.0				12.9124340303776	13.195472826854207	0.415103694597545	0.26064014687594	0.573955333151604	
SGCD	ENSG00000170624	Q92629	0	0	0	0	0	0	0	0.0	0.0				13.906733423117565	12.395232815612093	-1.78026111214267	0.00333163253439297	0.0190677070099703	
TSC1	ENSG00000165699	Q92574	0	0	0	0	0	0	0	0.0	0.0				11.170149022195393	11.3796831363756	-0.271910960002382	0.719189861947337	1.0	
RGP1	ENSG00000107185	Q92546	0	0	0	0	0	0	0	0.0	0.0				11.770748698925317	11.436210033384494	-0.284108444214075	0.191943543288501	0.465761077632824	
RTF1	ENSG00000137815	Q92541	0	0	0	0	0	0	0	0.0	0.0				13.290778032949746	13.515219831476768	0.200934196238638	0.0809382664510221	0.247908885332581	
GBF1	ENSG00000107862	Q92538	0	0	0	0	0	0	0	0.0	0.0				14.011378187021148	13.773252658828063	-0.215368900549642	0.0431653180378575	0.153917364381687	
SLC7A6	ENSG00000103064	Q92536	0	0	0	0	0	0	0	0.0	0.0				11.59641677457856	11.447402788647716	-0.14348760994666	0.469886337417345	0.826311603912686	
SSH1	ENSG00000084112	Q8WYL5	0	0	0	0	0	0	0	0.0	0.0				12.810851996441835	12.553800289468686	-0.276859459405067	0.433562086674194	0.792695315616645	
BRI3BP	ENSG00000184992	Q8WY22	0	0	0	0	0	0	0	0.0	0.0				14.147358962163432	14.257272207674449	0.115362677521345	0.656593111141598	1.0	
ACOT11	ENSG00000162390	Q8WXI4	0	0	0	0	0	0	0	0.0	0.0				11.090654327727904	11.625597372488643	0.647827427631194	0.0338772511359523	0.12611596907773	
KIFAP3	ENSG00000075945	Q92845	0	0	0	0	0	0	0	0.0	0.0				12.981159959048988	13.034427726499148	0.0205691069314462	0.985841873153667	1.0	
PRPF31	ENSG00000105618	Q8WWY3	0	0	0	0	0	0	0	0.0	0.0				13.674508810129842	13.647478902895848	-0.0710221506237192	0.649012693295526	0.991722200704544	
CYGB	ENSG00000161544	Q8WWM9	0	0	0	0	0	0	0	0.0	0.0				13.376207704612407	13.782673532138142	0.566106650035992	0.196168343954531	0.47197020672882	
ATXN2L	ENSG00000168488	Q8WWM7	0	0	0	0	0	0	0	0.0	0.0				14.375396456389984	14.332648510362182	-0.0392746173862471	0.999932274644827	1.0	
SLC44A1	ENSG00000070214	Q8WWI5	0	0	0	0	0	0	0	0.0	0.0				13.217236765726904	12.538470127417119	-1.17309808943574	0.0449933764611456	0.158935455753648	
SPRYD4	ENSG00000176422	Q8WW59	0	0	0	0	0	0	0	0.0	0.0				13.26344477901812	12.699454242827183	-0.71104438548379	0.51386959876337	0.871460686337902	
DCAKD	ENSG00000172992	Q8WVC6	0	0	0	0	0	0	0	0.0	0.0				13.135735133086097	12.078772852578629	-1.14881855456723	0.00464706797836585	0.0251483162993514	
NUP133	ENSG00000069248	Q8WUM0	0	0	0	0	0	0	0	0.0	0.0				13.03480902976791	12.795890316804202	-0.184507898418891	0.663704279282189	1.0	
ARB2A	ENSG00000113391	Q8WUF8	0	0	0	0	0	0	0	0.0	0.0				13.327140022013396	13.215423965042012	-0.142700294543041	0.714600262252046	1.0	
PPIL4	ENSG00000131013	Q8WUA2	0	0	0	0	0	0	0	0.0	0.0				12.096916797080315	12.130831869497694	-0.0676814375307865	0.988912643167167	1.0	
WIPF2	ENSG00000171475	Q8TF74	0	0	0	0	0	0	0	0.0	0.0				12.68891231238808	13.24195874612369	0.534472365859893	0.000174724068187535	0.00150682887420179	
PARD3	ENSG00000148498	Q8TEW0	0	0	0	0	0	0	0	0.0	0.0				12.564278445633708	12.626483759677388	0.0150471400527217	0.999988566404812	1.0	
GEMIN5	ENSG00000082516	Q8TEQ6	0	0	0	0	0	0	0	0.0	0.0				12.365545225636085	12.15195827992927	-0.20743553751673	0.476447962625834	0.831399493759771	
TAF15	ENSG00000270647	Q92804	0	0	0	0	0	0	0	0.0	0.0				14.499348432702128	14.707306864228528	0.156420553063032	0.485558433668326	0.842368060368871	
OSTF1	ENSG00000134996	Q92882	0	0	0	0	0	0	0	0.0	0.0				14.719520519640671	14.893512919115118	0.206833933444909	0.0483669367884334	0.167203821746958	
AHNAK2	ENSG00000185567	Q8IVF2	0	0	0	0	0	0	0	0.0	0.0				13.79591777659506	13.128038378196573	-0.705786727889836	7.09257681786145e-15	3.72097594907435e-13	
GALM	ENSG00000143891	Q96C23	0	0	0	0	0	0	0	0.0	0.0				13.862577333918724	13.966856531806048	0.109727103397614	0.763505295731367	1.0	
FBXL20	ENSG00000108306	Q96IG2	0	0	0	0	0	0	0	0.0	0.0				12.831045656363075	12.567323713432158	-0.258249159337083	0.422175992394203	0.778304045856802	
AHCYL2	ENSG00000158467	Q96HN2	0	0	0	0	0	0	0	0.0	0.0				14.169676270576147	14.1219327058133	-0.00199323448050168	0.999999853290714	1.0	
